commit_hash,label,predicted_label,predicted_prob,is_anomaly,reason
e21e003f62b57c35e1832c0bf14e9cd27f4e5bea,David Lord,David Lord,0.94,False,
2bd7aed1a4e257b00df4282b96e7e96edc4567f6,David Lord,David Lord,0.945,False,
218534a9f20c98600e7c41321edb4063a8e158ca,David Lord,David Lord,0.86,False,
b7501776a12c15e64b6cdac1e3b903a00df7d285,David Lord,David Lord,0.84,False,
f8cdc78ce10f32a46390799e7ac16d231fb35803,David Lord,David Lord,0.735,False,
48f2afbf900560af061d50c73e4d3f9422ce4dbe,David Lord,David Lord,0.84,False,
15a3e82823c894185771486510027a65295bcf94,David Lord,David Lord,0.9,False,
7620cb70dbcbf71bca651e6f2eef3cbb05999272,David Lord,David Lord,0.95,False,
7860c1de87400ab8e43a2b4dada7d8b8f0eb51ab,David Lord,David Lord,0.92,False,
4e8787b915dec0f6861292b2fccba640c632a46e,David Lord,David Lord,0.89,False,
a2258dd05d60b0d4fb4fef1d63dfe0ce489fd240,David Lord,David Lord,0.89,False,
564bb27efa8638c40e1dcfdccda5832ba42e9929,David Lord,David Lord,0.69,False,
372066983fb206d4871a4a98c8db8b3953ce4394,David Lord,David Lord,0.92,False,
ea66c685537c437e38b2ff3627fb7733e37fa4cd,David Lord,David Lord,0.92,False,
b831e8507c8849899ea3b30eb4b6af19de2bf06a,David Lord,David Lord,0.92,False,
c8bf420483469ad9aa11f617188637445daf80ea,David Lord,David Lord,0.78,False,
282d8621dd4bdc3ee74e0d67b180e03f5f23899f,David Lord,David Lord,0.79,False,
d086a512d7c07fc68e328b2c8b628937dbd309a2,David Lord,David Lord,0.98,False,
6b0c8cdac1fb9bbec88de3a514907c19e372c72a,David Lord,David Lord,1.0,False,
47e4bd5059fbe1e7f39b56f52c821ba0b39ded1c,pgjones,pgjones,0.59,False,
04c6a85518c600fc34705dee30dd17c188ef1aaa,David Lord,David Lord,0.96,False,
c8ddb948f6af35998f99521627396c0ea7fa62c1,David Lord,David Lord,0.93,False,
9486b6cf57bd6a8a261f67091aca8ca78eeec1e3,David Lord,David Lord,0.96,False,
9fe21310bb3ccac70c4de8a7bc48d1dd69611ece,David Lord,David Lord,0.94,False,
2e10fc24a13f16e6fb07edc61c8398f74ace2492,David Lord,David Lord,0.9,False,
776bf09fdf1e617d86103bbfb40efbe2682c41a3,David Lord,David Lord,1.0,False,
624ed4de72e144ceeb422c8bae1cafffd7edcc73,David Lord,David Lord,0.71,False,
9d36623db1e9535eae7243a807079a54897efcc9,David Lord,David Lord,0.98,False,
c5ca175004f1a153aff914eb14404973be05fb9b,David Lord,David Lord,0.9,False,
edac7e3a560d93ac9f13bf162e677413b03a27e1,David Lord,David Lord,0.98,False,
c627b5e77310e67bc6a7e789f8ec5ea368f1c88c,David Lord,David Lord,0.955,False,
2952e6a323e085d1547461b89184e2239090fe1a,David Lord,David Lord,0.85,False,
a65683a65cbbe176ef6e061812618a507a071106,dependabot[bot],dependabot[bot],0.89,False,
79b3cecc3db0ca8efe2ba1eb43b7d7572811cdfc,David Lord,David Lord,0.955,False,
9e00becf3a7a710ab06379f8d7aee1547a4dd332,David Lord,David Lord,0.62,False,
9504de9dd00a7c94f37eb5225588cfb952a37d7f,David Lord,David Lord,0.87,False,
7b0c82dfdc867641dd6e1b200f735bffd66e4c12,David Lord,David Lord,0.71,False,
b1a00ebc4c6f15055ddf15ecb17243a089f52a60,David Lord,David Lord,0.72,False,
6389c07530fe53f64e4c8de8dfdfceb4f088d197,David Lord,David Lord,0.51,False,
0122a4f34f2d4f68fc64ca14532f2fbaed5c302f,Grey Li,Grey Li,0.68,False,
990a95fbcaaeafdc4bedc793352deb999f2b6be4,David Lord,David Lord,0.48,True,low_confidence<0.5
93a7f08bbca37de2ef73cc21ebfcb6e446087616,David Lord,David Lord,0.74,False,
1a1c7ea61860ad97a998b24532f0a89a5aee7914,David Lord,David Lord,0.76,False,
0fb5c2f034fc2f4cfe920408bb97c9d07ef0995e,David Lord,David Lord,0.68,False,
9e50ad55ae6c3938c2ffd0cad89942c12fca865c,David Lord,David Lord,0.68,False,
660994efc761efdfd49ca442b73f6712dc77b6cf,David Lord,David Lord,0.61,False,
a025ee3f25044145a38e650aaf097f32bc5b2e83,David Lord,David Lord,0.99,False,
e103747c544494d67aad64ec2da668d2d69493c3,David Lord,David Lord,0.99,False,
66f2ac669610accd76395a98b623a21b1f15a9c8,David Lord,David Lord,0.9,False,
d03df1fff396052d55bedbfc10cbe41a98caad14,David Lord,Armin Ronacher,0.6318809523809523,True,predicted_label_mismatch
981a94df68b3e35c2541a8ba19c361e88299e3ee,David Lord,David Lord,0.92,False,
de4b2807d3269e780b77e73e05dfa27121994f40,David Lord,David Lord,0.97,False,
aab064fee164aa9f0ee35ba3065b031655888ce5,David Lord,David Lord,0.85,False,
fdac8a5404e3e3a316568107a293f134707c75bb,David Lord,David Lord,0.98,False,
436c7afc83845ce18d2a8e1bda8f4f48917584a2,pre-commit-ci[bot],pre-commit-ci[bot],0.68,False,
528db86f8555a8404bf2db72fa4275449a3cd6b4,David Lord,David Lord,0.4475,True,low_confidence<0.5
17c46b2ddd8b5111369cdc68d5e0e46e9aa46ade,David Lord,David Lord,0.98,False,
694eb84f414436fc88f2ef757aea8ed8360500f3,David Lord,David Lord,0.73,False,
bc094dbe6a15eebec6d1704fb16c6c74d0250b0e,David Lord,David Lord,0.86,False,
6f7d99ce4b7dc2bad52683e64fec7008dd0b580f,David Lord,David Lord,0.71,False,
426a1e25b77e760b4f54bf94aee3e3617850569f,David Lord,David Lord,0.98,False,
925674761e9893dae96d8c2ff226a4cf47a21ba8,David Lord,David Lord,0.795952380952381,False,
1fd86547193a1ed39bb0cabb927fc1a719ce3009,David Lord,David Lord,0.4763333333333334,True,low_confidence<0.5
d6496c8e290adfded887e72083817de2693cdbe2,David Lord,David Lord,0.88,False,
e37e87140e29b4ae5bc4024bd0305541e0ed9457,David Lord,David Lord,0.87,False,
7c5f17a55e8cd233db17f4944a482cc497a6e7c6,David Lord,David Lord,0.96,False,
1be65b1b699b0512e3b38e3e05d42d083cfd12f1,David Lord,David Lord,0.77,False,
e06dad62f6b49dff935f241114b3590774e2786a,David Lord,David Lord,0.8433333333333333,False,
48ee204dd5bdc47f397553fb45b5fe37003c07d1,David Lord,David Lord,0.84,False,
761d7e165244709221888827cec764d8f3a3d21a,David Lord,David Lord,0.84,False,
c15f74cea6ff2ab09881fea4118709ecda11972c,David Lord,David Lord,0.6066666666666667,False,
702d973b1f55326526d764e3668900383ad8f4ef,David Lord,David Lord,0.99,False,
ef557b3ff2602b9956a2f3ac02c6e134c529fccc,David Lord,David Lord,0.92,False,
b6a8ccd2cf65939401fe4ccb6b550d2b19423b06,David Lord,David Lord,0.99,False,
ad13dbc826a23d3ce53e50944a15b1e2bc168abd,David Lord,David Lord,0.72,False,
642ca6ea687d8631eac8dce9e060e41d2738ca48,David Lord,David Lord,0.6283928571428572,False,
3897a518014931a82c77a353e1e9c2248529b856,David Lord,David Lord,0.7,False,
aa13521d42bfdb66bb0d89005cbe54a84eaa4fda,David Lord,David Lord,0.71,False,
4843590c4a7f2225fd18bd10963139a6f29a2a59,David Lord,David Lord,0.9,False,
7dc26a1f4188f6cb410fb1335cc933cc8f3c9943,dependabot[bot],dependabot[bot],0.94,False,
8122973f8a04976bd7f9104eee5d8d36c0d02038,David Lord,David Lord,0.99,False,
b655a9db30d8e78d2fe1044d6301a432f214a16b,David Lord,David Lord,0.85,False,
0ef1e65f6ab0da680d171d49e1a56a2b0ecee05d,David Lord,David Lord,0.97,False,
88863288225d5ee13a79c463f2a39391b6a52c61,David Lord,David Lord,0.86,False,
190dd4df86874495f56bb088fbd0cb1d9f0e77a0,David Lord,David Lord,0.95,False,
cb7cd1e79b280d3fd80978ca82ae52881525a476,David Lord,David Lord,1.0,False,
faaa5594b2406260c3e4197fa6e80c3d19b6ab23,David Lord,David Lord,1.0,False,
7abcf57f544e3bd29c4f22a10907f976f7e056ea,David Lord,David Lord,0.96,False,
598afa0083add33a088c58183924a370be6635d5,David Lord,David Lord,0.74,False,
c9a1f7ad6545c9cc27c41c385f1d4cd9c7cf1a98,David Lord,David Lord,0.92,False,
0a300d007d3a5ef902e0b3c91f6189267fbed182,David Lord,David Lord,0.89,False,
6578b493c8c8d5d9b4135cb964dbbc43318cfb12,David Lord,David Lord,0.92,False,
ce7b884b73621b59ba184aa89b67d5c5780f50eb,David Lord,David Lord,0.98,False,
81c7ff7f8db09b5d609a09722785f70ec6f7af68,David Lord,David Lord,0.91,False,
425a62686f094de236a5a9eb1d6885de4730efa5,David Lord,David Lord,0.94,False,
08a283af5efc999d4f1e29275317a5c0c05c6f7b,pgjones,pgjones,0.73,False,
4eb5e9455b2a8f15f3dc5065a47f8e43ac47e539,David Lord,David Lord,0.8,False,
e75d575361841404e0b1f89c19dc7de6b325cc67,David Lord,David Lord,0.7683333333333334,False,
2f5a2ab82ee17f5e14b8ecf0a4b3b07ceafeee98,David Lord,David Lord,0.95,False,
41aaaf7fa07f28ef15fd1d343142e96440889a8b,David Lord,David Lord,0.73,False,
cd4ab005a92ff996e9104c92017fe1e6daeccd46,David Lord,David Lord,0.89,False,
f5ed54b0318815e4500e72a56173c3b14a532a41,David Lord,David Lord,0.74,False,
7d264d7dc5b3e057319d43ef0897709f4c78f1ef,David Lord,David Lord,0.99,False,
65b0eef303dfec6b7baa66ff34253e0285e1c3bf,David Lord,David Lord,0.94,False,
b109b092a95036de875246f05cdc377a2c7faab8,David Lord,David Lord,0.99,False,
5589915b383a6f53e92f3822c982cce3c4083456,David Lord,David Lord,0.98,False,
d023d943715f193e78413280e10d101f39501748,David Lord,David Lord,0.77,False,
c3d0880e72dfda76734bfddadf20cfee94b148c2,David Lord,David Lord,0.75,False,
c419931f555c80b07b518944fc7004f6cb75b8e1,David Lord,David Lord,0.925,False,
a8f4ee1b66cfede1e596aef089850fad073e1775,David Lord,David Lord,0.92,False,
c6f297719e43380011e76ad6d070b7a27d4d1dce,David Lord,David Lord,0.925,False,
188bd17ff1f3e1d9c9ddd015c8765280e95ffb83,David Lord,David Lord,0.92,False,
45fc77d9266cd8101b2ab1e0487053db27b57ec2,David Lord,David Lord,0.94,False,
9f4f559f5946306b190a0195baf2700851a9eb36,dependabot[bot],dependabot[bot],0.96,False,
f70abe634a7a058ce35b11893002a97085515b6f,David Lord,David Lord,0.94,False,
26555a85f188e5557897b08c8421706084843088,David Lord,David Lord,0.98,False,
0d4e71bfe127707ce8a3ede976a637db1cee74b0,David Lord,David Lord,0.73,False,
f59574f61198f139616868393db8785bcf9e0fdf,David Lord,David Lord,0.97,False,
50bf3bba7354275bbfe3f8a4fc9ce1fec3b71404,pre-commit-ci[bot],pre-commit-ci[bot],0.94,False,
56414782ca6c109f4c7c9d26418bf444468316db,David Lord,David Lord,0.71,False,
b9729a08796eebc57ed658c9c05ea8b6374fc2c2,David Lord,David Lord,0.755,False,
5c0b9a6af334dcbb2814f4e004be2b2c8a389363,David Lord,Armin Ronacher,0.5363333333333333,True,predicted_label_mismatch
5334e28f6e107e1b021bc9655e9a308c80826593,David Lord,David Lord,0.7678333333333334,False,
a03719b01076a5bfdc2c8f4024eda7b874614bc1,David Lord,David Lord,0.96,False,
411dbb37e2e37943b6282365049c2a8cee4ac9e6,David Lord,David Lord,0.9871428571428572,False,
2b8b47817a981b97a233420b5214f6ff9e771c35,David Lord,David Lord,0.73,False,
69f71b4d94006678a2463f76a4504208d195c367,David Lord,David Lord,0.93,False,
dba2be9311d2abfd1b973c6bb578f416ee771fda,David Lord,David Lord,0.89,False,
2ec11930951d91dfa9cf02ad80a7da33b9b919b6,David Lord,David Lord,0.71,False,
cb4f7425435c39a85c3ed17e395677597d9aaf31,David Lord,David Lord,0.99,False,
c395b13f9e9a691c6b23c68d5687ff052b7ada7e,David Lord,David Lord,0.99,False,
2b0b77cc1acb7381e990b17c881cb426c9ac75f5,David Lord,David Lord,0.99,False,
ff6290d4c75d4d295a0ba28f2f0c417f7374eb0c,David Lord,David Lord,0.83,False,
ef7d01f0a03be512b22d2a28b5a4229fdc87ea9a,David Lord,David Lord,0.98,False,
918fc07dd95224f990c2f01ea301e8e581fefc7f,David Lord,David Lord,0.97,False,
ef6c2b9e4aee74098a1208b42ce432d7c82fc0d3,David Lord,David Lord,0.71,False,
a0bb10b8d299c446559b6f95dd599230edc457ac,David Lord,David Lord,0.92,False,
7b28a9057d6925ae408ef73a9f28e9906d9300b3,David Lord,David Lord,0.98,False,
50374e3cfe815acd24fd390c861561a0dd17bfbb,David Lord,David Lord,0.97,False,
f976d5bb88216e921a96998f767df31d7039e4ef,David Lord,David Lord,1.0,False,
a0aa8de6bc0d6da74707cb4d0c89bfc99e20c98f,David Lord,David Lord,0.71,False,
2482cd4f53985436936b13533c1bcd0b09930768,David Lord,David Lord,0.8033333333333335,False,
127df57a06ec7b1a8b698206b1bdefc93248de5a,David Lord,Armin Ronacher,0.8,True,predicted_label_mismatch
bd56d19b167822a9a23e2e9e2a07ccccc36baa8d,David Lord,David Lord,0.9,False,
11195f10838d84df0c5ab7158a99bbb94e34fc5a,David Lord,David Lord,0.78,False,
587a49c1bfbe54deb8b0f3324f43c626e537c471,David Lord,David Lord,0.92,False,
b5c1a4f1f0507d41eff84e1083e61ed85a037e47,David Lord,David Lord,1.0,False,
2381044d04cdb058a526c0e27163b4d891d851ed,David Lord,David Lord,0.83,False,
e322f32e94ac97981cfc441cb1ae187580b41d37,David Lord,David Lord,0.93,False,
542cf30e48881e9e206ec03c507335e5806d127d,David Lord,David Lord,0.99,False,
a25d234cdddf584528dd6af21db736b6faad27af,David Lord,David Lord,0.91,False,
5512a6688193758a24ef0b6825217030da9fed21,David Lord,David Lord,0.89,False,
fac630379d31baaa1667894c2b5613304285a4bb,David Lord,David Lord,0.445,True,low_confidence<0.5
39f93632964ecabfcb9c1980e2add922098aad80,David Lord,David Lord,0.72,False,
00e2aac9371d94011279a6340ec3e7ecc86f097e,David Lord,David Lord,0.95,False,
69e2300608497bba103fd05735c878c0d642dd68,David Lord,David Lord,0.85,False,
ca8e6217fe450435e024bcff3082d2a37445f7e1,David Lord,David Lord,0.84,False,
a406c297aafa28074d11ec6fd27c246c70418cb4,David Lord,David Lord,0.95,False,
e044b00047da9bf94e7eb88049a17fe1dcf78f4e,David Lord,David Lord,0.88,False,
a52a7db6c9760adba6ceefa038b6ab69c207d7f9,David Lord,David Lord,0.91,False,
1232d698600e11dcb83bb5dc349ca785eae02d2f,David Lord,David Lord,0.94,False,
31aad113ff59337436e0308d467da31872f58f0a,David Lord,David Lord,0.97,False,
d506af1b1f27877f2101a20c6826e99f30427348,David Lord,David Lord,0.99,False,
1888df34405d46ac0e7524d0de9408e37449feaa,David Lord,David Lord,0.87,False,
ab76703532939d0bbb6257abb9284eb229ed01d4,David Lord,David Lord,0.99,False,
60ac0c509202b99ca9a5e3ea04addd93194ca5d0,David Lord,David Lord,0.9,False,
a4f63e0390e4f9aba543514d16479ce6f40e46be,David Lord,David Lord,0.97,False,
61f62e6005f72c44a90026e2589b6bc5234f2f24,David Lord,David Lord,0.78,False,
83e96806492bd90c1f866617ec56b07f2a6691c0,David Lord,David Lord,0.37,True,low_confidence<0.5
c6e3fc8072cc33b5f2c67ddbb723e71f67c5e9a7,David Lord,David Lord,0.5,False,
21d32ee0672c69573303ac78ff308109b06c9c91,David Lord,David Lord,0.96,False,
9e2e1de2fcf185ee9ebe9a546f830792403c9160,David Lord,David Lord,0.96,False,
696d7c620d97e78ea9ed8870380b5b302d9f9a01,David Lord,David Lord,0.65,False,
81be290ec8889c157c84bc7ce857f883396c5daf,David Lord,David Lord,0.62,False,
3351a8677e5bd1e1b8cfe2860b73b3422cde4f31,David Lord,David Lord,0.92,False,
5e40aa22afb7d3809f9d9559edd9d152b7f7d025,David Lord,David Lord,0.37,True,low_confidence<0.5
48766754b8e8a16bfb075229eaaf88643c958c4e,David Lord,Armin Ronacher,0.62,True,predicted_label_mismatch
fb89745408cc02515815c792355c7e883b2d08a4,David Lord,David Lord,0.68,False,
3ba37d2afe6511c3f3153248f7342174bea5b131,David Lord,David Lord,0.95,False,
b06df0a792ceb5506da47e0c8fea09902c1058f9,David Lord,David Lord,0.7592857142857143,False,
c7f2ab8e7a512bd643bc640ce015bbe48e74e16e,David Lord,dependabot-preview[bot],0.39,True,predicted_label_mismatch;low_confidence<0.5
7a2d5fb6df1f2c066b94dd88686137353ada9cc6,David Lord,David Lord,0.96,False,
96c97dec095f204b8a557c5ea804afdd329e3c43,David Lord,David Lord,0.73,False,
aab1d9935e17e40104a28c89d4c669f7ab3cc579,David Lord,David Lord,0.97,False,
6e23239567efde1c2e272db87c53444d6c22a1bb,David Lord,David Lord,0.83,False,
bab5a65e6eaee20ac1706fc9439ee538f59e652f,David Lord,David Lord,0.77,False,
45174bf9a1e96e51ce589c7aa2c151249d1fdf11,David Lord,David Lord,0.7,False,
db3187fd7ab324d9175d8a1dd8c3919cec58d3b9,David Lord,David Lord,0.83,False,
6f6e3289da182593fb296da072049ade729adeea,David Lord,David Lord,0.87,False,
ebc0d30dd1cf21b13569d65e4337d4706e3fd17e,David Lord,David Lord,0.75,False,
2f3c87dcb8492f082a2f3ece444773d9db30171b,David Lord,David Lord,0.81,False,
9398630a8f002b2d1729246846b167eaf1090b92,David Lord,David Lord,0.73,False,
dcd1a1e0b67cefc5e41d363dad5f57ef9668e965,David Lord,David Lord,0.97,False,
2ea77c278282f04a8a18c3ced88ef1e048f8ed4a,David Lord,David Lord,0.94,False,
b0a144d0c0acacab9d6cc7ced256d0e841ec8009,David Lord,David Lord,0.94,False,
9139af1c62a171555213c07fe41a2b8a7c2b26fc,David Lord,David Lord,0.93,False,
a9878c018bdecc377788204a3bc93497ec1f050a,David Lord,Daniel Neuhäuser,0.32,True,predicted_label_mismatch;low_confidence<0.5
97298e06fe19298c3ff9d2e0ed9ba70bb3fda2c8,David Lord,Armin Ronacher,0.6563095238095238,True,predicted_label_mismatch
9c50b8fc1ca160803f7368fc44f12591da856fd4,David Lord,David Lord,0.9429761904761905,False,
4f03a769d44f6740490dd4ddf70e094c12a6090c,David Lord,David Lord,0.63,False,
aa801c431ad1f979bce3ea1afbd88e7796ebfd7e,David Lord,David Lord,0.9073333333333333,False,
fe4003b3c998fde4c9ad8b2340f773f50079ede1,David Lord,David Lord,0.94,False,
99fa3c36abc03cd5b3407df34dce74e879ea377a,David Lord,David Lord,0.91,False,
ab1fbef29a073fe5950ea2357f6a3a0d280eb506,David Lord,David Lord,0.96,False,
ae547270e935b08d4deada9e28b049ff53debefe,David Lord,David Lord,0.74,False,
c9e000b9cea2e117218d460874d86301fbb43c43,David Lord,David Lord,0.74,False,
cec5f74110a7369992be1651c24b695d9fe55ab3,David Lord,David Lord,0.95,False,
7f2a0f4806e40fb5c139b5b20ca443948ce1f4dd,David Lord,David Lord,0.9,False,
762382e436062183b1e1fa6f3bda594090a452e7,pgjones,David Lord,0.51,True,predicted_label_mismatch
46433e9807a1c960d6b2bb0e125cf16a90167d97,pgjones,pgjones,0.73,False,
ab36542260c61f178b6e8f61312b706ac4c5f73e,David Lord,David Lord,0.9533333333333333,False,
f6be300c4284527f76f910fe0d6f07d72a10a52b,David Lord,David Lord,0.87,False,
0a01248b5cee9d47363207687660708d5ba3ee4b,David Lord,David Lord,1.0,False,
b46bfcfa63e3c7b32b66dd4870f1c8c17fe1cb46,David Lord,David Lord,0.7316666666666667,False,
12d3f4fdf0b91a1b367dcda0421dfcd0774b6dd2,David Lord,David Lord,0.84,False,
5544d09477af3221d988ec18b086930c2d9e67cd,David Lord,David Lord,0.78,False,
3635583ce27f70a3d9efd1e2212d5efc1d256333,David Lord,David Lord,0.76,False,
2589328485f51ad17afda682dd84a83da4e4e38e,dependabot[bot],dependabot[bot],0.95,False,
57a95e82b7194f1809ac9f626140ab1e497e121f,David Lord,David Lord,0.95,False,
84c722044ad03f7f5384f5314c8350b3a13d8dfa,David Lord,David Lord,0.87,False,
6916697a982df775a66a1ac9971985e5fa213f2b,David Lord,David Lord,0.98,False,
96d39c87a803e3a92152787a12d09bbc149556ec,David Lord,David Lord,0.8,False,
9e686d93b69f0e73f801cc11a57839f4dfe2ca1a,David Lord,David Lord,0.539,False,
c2810ffdd2f2becbc37d35f63b69034b8b9ed5b8,David Lord,David Lord,0.895,False,
c99f07d3e4b463174d1b25cc813e2df76c182773,David Lord,David Lord,0.9,False,
ab6a8b0330845c80d661a748314691302ea7d8f7,David Lord,David Lord,0.7033333333333335,False,
1626aff602e3316642e69927333041370095c321,David Lord,Markus Unterwaditzer,0.35,True,predicted_label_mismatch;low_confidence<0.5
ca2bfbb0ac66fbbeeedbf6bbe317bee45cb23d29,Grey Li,Grey Li,0.64,False,
f8cb0b0dd5ea30729db6b131aeeb30915ea4860b,David Lord,Armin Ronacher,0.39,True,predicted_label_mismatch;low_confidence<0.5
60b845ebabeb77e401186f4b83de21d3f9c6a9d7,David Lord,David Lord,0.775,False,
559a8458c4187b3cc12b1ea5a92a393c7fbdc765,David Lord,David Lord,0.79,False,
50df54e4c7fb06df51a89d8f363e2997d2310449,David Lord,David Lord,1.0,False,
e9d0000fc152108948144def06b2ac84524bffcc,pre-commit-ci[bot],pre-commit-ci[bot],0.95,False,
e4c4fd57710097c7405f7b185b9048c1c8c72d3e,David Lord,David Lord,0.7166666666666666,False,
d7482cd765351e7495bfce45f9fb55732e91ab3a,David Lord,David Lord,0.85,False,
cafe68e1edb8902f2dab977af9d848928ce1ecc6,David Lord,David Lord,0.86,False,
2f1d1d625697b9eca82dc8b2f46fff24dace63b1,pgjones,pgjones,0.67,False,
c757882808a7e4e29636e433463435a7eed5b952,David Lord,David Lord,0.9,False,
94233fc8c07fdd11cf6b3309de8bb12368aa802a,David Lord,David Lord,0.94,False,
89463cb77c7f3830c308cdfcc250255fd7377d01,David Lord,David Lord,0.79,False,
0b2f809f9b56861dae3ae5154d73b4afaf632a0a,David Lord,David Lord,0.79,False,
d597db67ded68d4aedf42b9d1d4570573fb79cd6,David Lord,David Lord,0.79,False,
82c2e0366ce6b74a3786a64631ce58b85b3a7d4e,David Lord,David Lord,0.93,False,
e0dad454810dd081947d3ca2ff376c5096185698,David Lord,David Lord,0.92,False,
cbebdae698272eeea2739988ccce54b1f14a1a67,David Lord,David Lord,0.93,False,
979e0adbacfb3c5cc1ac678b4ef5373dadde83d3,David Lord,David Lord,0.8,False,
91044c4d769efa7f20455e1b70457a7da95c26d8,pgjones,pgjones,0.58,False,
5775d1e9b1a031c7bc3bf1463acb3289594ab3e4,David Lord,David Lord,0.84,False,
4696156278c5d3f05fb09d1a605b6866b49ffbcb,David Lord,David Lord,0.64,False,
c356c6da5f25ba70bd53448ff1d1bf6ad6967fd5,David Lord,David Lord,0.76,False,
69f9845ef2da3051d74d4dade3e88ccf5b2ee3de,David Lord,David Lord,0.86,False,
67310ab49613be97a121053dfbbced14657b96eb,David Lord,David Lord,0.9,False,
7096b2c4b13660998ad9a7bc845c3e6c5779afaa,David Lord,David Lord,0.965,False,
a7859c6947ffc3e74007c23646cf74518230f0fb,David Lord,David Lord,0.89,False,
134aebe60115716b962a95a0dd31bf72c5417941,David Lord,David Lord,1.0,False,
187d7179f605d28c3d24e9f4d65d3295fb099afe,David Lord,David Lord,0.97,False,
48fe96588c5318be34c843233ada92c7787e720d,David Lord,David Lord,0.935,False,
4f01c68a4bcabf7dde010b7c602f2811aa89a852,David Lord,Armin Ronacher,0.7040000000000001,True,predicted_label_mismatch
76a6b4f2b56bebf1262377ba5b39b7951155b54d,David Lord,David Lord,0.7722857142857145,False,
900e11850a201717599fb12fb7cd76c37078206d,David Lord,David Lord,0.53,False,
add53e190cf90b01b37914f810a370a0cd681800,David Lord,David Lord,0.855,False,
2869ddf50ce8dbf590a5a6992ffc7bbd096884a3,David Lord,David Lord,0.49,True,low_confidence<0.5
363be75e8401350d4f1b131723991d382fce83c6,David Lord,Armin Ronacher,0.41,True,predicted_label_mismatch;low_confidence<0.5
02a08512527f997e43d1c01d03d4d473cab3b239,David Lord,David Lord,0.755,False,
095651be9eec58ddb0c2eb6158318b1c703c67c5,David Lord,David Lord,0.56,False,
5d8e35653fca0d7ee01519d556c7851089de82ea,David Lord,David Lord,0.88,False,
633f421031c9c18b56177b0d42adcb505b4627b1,David Lord,David Lord,0.9,False,
7d53a129cf1b28f1a88491ae50877473b68bdb54,David Lord,David Lord,0.6550238095238095,False,
3e5ca2902e1de0ceb8dc83d087274db61070b17d,David Lord,Kenneth Reitz,0.71,True,predicted_label_mismatch
4c08e3a2ba3d42fbee63577bceedfe325f51b81d,David Lord,David Lord,0.93,False,
ef95998d79eed3b8350d8db825e3d98f25c179f2,David Lord,David Lord,0.98,False,
30427a209043bfb9730904e0c34b0dbc40bd21f4,David Lord,David Lord,0.91,False,
98ca00d54532bfdf858fe663f8fb3cc260c2048b,David Lord,David Lord,0.96,False,
6f9ef112865eae12684aa74924ee08504044a62d,pre-commit-ci[bot],pre-commit-ci[bot],0.94,False,
bfdd37110c67ebeb42061fb43cf684b05291241f,David Lord,David Lord,0.9,False,
cfd5783a984c81828e79641b5d761a56633fa0e8,David Lord,David Lord,0.83,False,
ac1bb97679f2b778bd89580fac2f461ff77c716a,David Lord,David Lord,0.81,False,
f3bb9b25665d5d141d899979116ad62d771815cc,David Lord,David Lord,0.85,False,
292c7e5c5db14824a23bbd6fdfe69f62015aee20,David Lord,David Lord,0.96,False,
b17bb9ed563ab2857c0db9a07ec4e6407404c7be,David Lord,David Lord,0.67,False,
01dec1889127a3fc09eaa0dac905559740842992,David Lord,David Lord,0.4533333333333333,True,low_confidence<0.5
cb4ee201179f7c414fbcd02145a1147f2793fa46,David Lord,David Lord,0.7,False,
9a1b25fce4ddd553d7cba01bab3df5841a24aeff,David Lord,David Lord,0.94,False,
714ccefeca33db9e87e8ef4abd0008af05c32a4d,David Lord,David Lord,0.96,False,
723a3a6ffdb2c84eb7883d0852ec7d41fed751c0,David Lord,David Lord,0.99,False,
0d87b22314d7d0f1a0aa6c3be340095412f6637e,David Lord,David Lord,0.99,False,
52c54b2ce1e392c5d5cd9339a4a069e91edd1d01,David Lord,David Lord,0.9,False,
85f79e1a2360c3589b228410c39e208b8514b5b9,David Lord,David Lord,0.54,False,
21aaf0ef9a21bfb8f27fdc74072a09803d9ab6fd,David Lord,David Lord,0.94,False,
4984753dbf5a247f46e2903011c981d0709973ff,David Lord,David Lord,0.99,False,
a6a7a57380cd8f7410753c3b819ba6d09198d8c9,David Lord,David Lord,0.92,False,
45b2c99c1f6a884376d54bbb25223edad65596c5,David Lord,David Lord,0.9,False,
795d3e25aae40031ec9021f08aba54fe7a5b5e5a,David Lord,David Lord,1.0,False,
a0458efef6c8a5669bb6e78044a290bf560f962b,David Lord,David Lord,0.89,False,
e3df23374cdb9342a823556170c53c9d987d0d33,David Lord,Armin Ronacher,0.645,True,predicted_label_mismatch
e3eaafb56e3914676755fce6f67256599fb3fc64,David Lord,David Lord,0.95,False,
87584e89fe65dfb76654ba65360d0b3ce32d44e2,David Lord,David Lord,1.0,False,
6ab3cb8d0cb1fa28dd2e0118c07e481720bd684a,David Lord,David Lord,0.93,False,
c779ac4f5f9046ce614c7ea30dee4838541b84b5,David Lord,David Lord,0.63,False,
de16718b39e3544688130339a0813997e3790c48,David Lord,David Lord,0.79,False,
e9af7c23ae19fcc50781b7711f4672c113636892,David Lord,David Lord,0.92,False,
43d2fff317aec64a000604a764b8ab2dc751c753,David Lord,David Lord,0.93,False,
a1c478bc93d3dc018a6e7a1ba3cf5409553c9df3,David Lord,David Lord,0.85,False,
36af821edf741562cdcb6c60d63f23fa9a1d8776,David Lord,David Lord,0.9,False,
